  3.99682297200001E+01 -6.99307010029311E-06 -1.28013804639781E-05 -3.79555886493125E-20 -5.62016571139435E-20 -2.46525610509463E-06  0.00000000000000E+00 0
  7.99364594399999E+01  1.45043983665912E-06  2.09405516681646E-05 -9.89122505167840E-20 -2.64394703849223E-20  4.02428077112534E-06  0.00000000000000E+00 0
  1.19904689159999E+02  4.62579681837366E-06 -2.14721515507678E-05 -4.09264491169198E-20  2.72281279624501E-20 -4.14266158197428E-06  0.00000000000000E+00 0
  1.59872918879999E+02 -9.01674104533663E-06  1.41962181087658E-05  3.37440105427527E-20 -5.27624975611856E-21  2.71659651895849E-06  0.00000000000000E+00 0
  1.99841148599999E+02  1.01305395627248E-05 -1.74492695078655E-06 -7.31713582516416E-21 -1.10917868690686E-19 -3.53530649935718E-07  0.00000000000000E+00 0
  2.39809378319999E+02 -7.55451087673977E-06 -1.13331429672853E-05 -1.82416185517996E-19 -7.81761723167121E-20 -2.20036954026475E-06  0.00000000000000E+00 0
  2.79777608039999E+02  2.23851034565896E-06  2.02843690461349E-05 -1.41215343351231E-19  2.34728675517341E-20  3.88064142050299E-06  0.00000000000000E+00 0
  3.19745837760000E+02  3.89812086030104E-06 -2.18672503996079E-05  3.88827277422786E-20  9.04384865228534E-20 -4.23595636483924E-06  0.00000000000000E+00 0
  3.59714067480000E+02 -8.61378735909559E-06  1.54971622588146E-05  1.45898717898632E-19 -8.10359230960821E-20  2.94946276620655E-06  0.00000000000000E+00 0
  3.99682297200001E+02  1.01987003610229E-05 -3.47915772604701E-06 -1.48667259551413E-19 -9.69239306503896E-20 -7.04988731407858E-07  0.00000000000000E+00 0
  4.39650526920001E+02 -8.06944445573195E-06 -9.79506316114679E-06 -1.44844827981914E-19  6.79282145384580E-20 -1.92207217337479E-06  0.00000000000000E+00 0
  4.79618756640002E+02  3.01279198263530E-06  1.95033619363112E-05  1.30597664179117E-19  8.97299949181610E-20  3.71294731317250E-06  0.00000000000000E+00 0
  5.19586986360003E+02  3.14646218495102E-06 -2.21276793422359E-05  1.31221394110192E-19 -8.28450298235396E-20 -4.30332973343890E-06  0.00000000000000E+00 0
  5.59555216080004E+02 -8.15775956465202E-06  1.67025965475970E-05 -1.85067922219269E-19 -1.80331905913736E-19  3.16398792473043E-06  0.00000000000000E+00 0
  5.99523445800006E+02  1.02040662468515E-05 -5.19202336270495E-06 -2.91158262253670E-19  8.55049079954161E-20 -1.05231560416535E-06  0.00000000000000E+00 0
  6.39491675520007E+02 -8.53469873983498E-06 -8.19662461651272E-06  1.19702589099245E-19  1.72069790955781E-19 -1.63218462994471E-06  0.00000000000000E+00 0
  6.79459905240009E+02  3.76851384269043E-06  1.86023422115624E-05  2.71785442973169E-19 -5.69193546666040E-20  3.52212181384414E-06  0.00000000000000E+00 0
  7.19428134960010E+02  2.37544651020418E-06 -2.22518210234890E-05 -1.02030977398919E-19 -2.25333134612299E-19 -4.34447655858487E-06  0.00000000000000E+00 0
  7.59396364680012E+02 -7.65146511656421E-06  1.78051046880177E-05 -3.43429625420193E-19  2.87092843153895E-21  3.35874331178860E-06  0.00000000000000E+00 0
  7.99364594400013E+02  1.01466077467014E-05 -6.87298494138014E-06 -1.37524343758823E-20  1.96821512509622E-19 -1.39347814499336E-06  0.00000000000000E+00 0
  8.39332824120015E+02 -8.94740704293711E-06 -6.54768353138908E-06  2.69944323891625E-19  6.39716243446860E-20 -1.33259863297886E-06  0.00000000000000E+00 0
  8.79301053840016E+02  4.50101968255150E-06  1.75868586324978E-05  5.40217788928581E-20 -2.11608658757981E-19  3.30923099630527E-06  0.00000000000000E+00 0
  9.19269283560018E+02  1.58981849061877E-06 -2.22388978778785E-05 -3.13911906979989E-19 -1.26512626915567E-19 -4.35925331214785E-06  0.00000000000000E+00 0
  9.59237513280020E+02 -7.09802156313974E-06  1.87979060156761E-05 -1.92771228594071E-19  1.66714769126626E-19  3.53242165579717E-06  0.00000000000000E+00 0
  9.99205743000021E+02  1.00266821546593E-05 -8.51169826494590E-06  2.95341888056688E-19  2.51600472501515E-19 -1.72648131946639E-06  0.00000000000000E+00 0
  1.03917397272002E+03 -9.30502578404122E-06 -4.85840771722529E-06  3.56985961209834E-19 -1.14084202351106E-19 -1.02526538276654E-06  0.00000000000000E+00 0
  1.07914220244002E+03  5.20579665499645E-06  1.64631626728342E-05 -2.49016219611558E-19 -3.42005516760560E-19  3.07547711009640E-06  0.00000000000000E+00 0
  1.11911043216002E+03  7.94412581459435E-07 -2.20889772399773E-05 -4.58383594135976E-19  7.67049371130421E-20 -4.34767890062336E-06  0.00000000000000E+00 0
  1.15907866188002E+03 -6.50083735413027E-06  1.96748970313017E-05  2.15464028919501E-19  3.97328623788717E-19  3.68384514899417E-06  0.00000000000000E+00 0
  1.19904689160002E+03  9.84503124630980E-06 -1.00980773807304E-05  6.25091977806669E-19  4.24952720328878E-19 -2.04938051556706E-06  0.00000000000000E+00 0
  1.23901512132002E+03 -9.60535020294367E-06 -3.13921365105776E-06  9.78017773593545E-19  4.53729345741571E-19 -7.12183575948587E-07  0.00000000000000E+00 0
  1.27898335104002E+03  5.87850314981485E-06  1.52381700704815E-05  1.01560452077797E-18  1.81658339833766E-19  2.82219120147448E-06  0.00000000000000E+00 0
  1.31895158076002E+03 -5.87664582102703E-09 -2.18029712312287E-05  6.43230783492091E-19 -5.96236927031197E-20 -4.30993449764299E-06  0.00000000000000E+00 0
  1.35891981048002E+03 -5.86359084357400E-06  2.04306887342029E-05 -1.95888724309073E-19 -4.75145371280234E-19  3.81197271098510E-06  0.00000000000000E+00 0
  1.39888804020001E+03  9.60277662970980E-06 -1.16223565595435E-05 -9.18600122451370E-19 -6.38570774601622E-19 -2.36029356224282E-06  0.00000000000000E+00 0
  1.43885626992001E+03 -9.84652799971479E-06 -1.40070198930550E-06 -1.22235981549179E-18 -3.04225281346566E-19 -3.95387137508252E-07  0.00000000000000E+00 0
  1.47882449964001E+03  6.51499556858897E-06  1.39194183399051E-05 -7.57718677403686E-19 -2.78231814435985E-20  2.55082493257650E-06  0.00000000000000E+00 0
  1.51879272936001E+03 -8.06124556010184E-07 -2.13826314164414E-05  5.11620333057606E-20  5.18322895535063E-19 -4.24636237773798E-06  0.00000000000000E+00 0
  1.55876095908001E+03 -5.19020761727478E-06  2.10606395230742E-05  8.73356589149055E-19  6.16221336841826E-19  3.91590641814533E-06  0.00000000000000E+00 0
  1.59872918880001E+03  9.30141276410238E-06 -1.30751503530610E-05  1.24653156674947E-18  3.83863041863959E-19 -2.65741235778409E-06  0.00000000000000E+00 0
  1.63869741852001E+03 -1.00270708124341E-05  3.46408051236165E-07  8.38370231466664E-19  4.73633216314849E-20 -7.69327397820750E-08  0.00000000000000E+00 0
  1.67866564824001E+03  7.11135386741861E-06  1.25150205049274E-05  1.48343293668681E-19 -4.16380056480308E-19  2.26294164965752E-06  0.00000000000000E+00 0
  1.71863387796001E+03 -1.60140668761560E-06 -2.08305382561380E-05 -5.73845394218649E-19 -4.68958734614053E-19 -4.15746375952817E-06  0.00000000000000E+00 0
  1.75860210768001E+03 -4.48483628504980E-06  2.15608834686128E-05 -1.05546537939837E-18 -4.87471961408477E-19  3.99489705918795E-06  0.00000000000000E+00 0
  1.79857033740001E+03  8.94279769123435E-06 -1.44475113617039E-05 -9.99636774728814E-19 -1.69205628330569E-19 -2.93901403525576E-06  0.00000000000000E+00 0
  1.83853856712001E+03 -1.01458634607373E-05  2.09134503271483E-06 -5.15867528664102E-19  2.83026971919476E-19  2.41112815315811E-07  0.00000000000000E+00 0
  1.87850679684001E+03  7.66390570961352E-06  1.10336153331941E-05  4.54674468599274E-19  4.06181392313326E-19  1.96020675446929E-06  0.00000000000000E+00 0
